"velocity:0","velocity:1","velocity:2","vtkGhostType","pressure","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.3927,5.9062e-05,0,0,1.4914,1,0.6498,5.1,0.8498,0
1.3941,5.8836e-05,0,0,1.4914,1,0.6517,5.1,0.8517,0
1.3955,5.861e-05,0,0,1.4914,1,0.6536,5.1,0.8536,0
1.3969,5.8385e-05,0,0,1.4914,1,0.6555,5.1,0.8555,0
1.3983,5.8159e-05,0,0,1.4914,1,0.6574,5.1,0.8574,0
1.3997,5.7933e-05,0,0,1.4914,1,0.6593,5.1,0.8593,0
1.4011,5.7708e-05,0,0,1.4914,1,0.6612,5.1,0.8612,0
1.4024,5.7482e-05,0,0,1.4914,1,0.6631,5.1,0.8631,0
1.4038,5.7257e-05,0,0,1.4914,1,0.665,5.1,0.865,0
1.4052,5.7031e-05,0,0,1.4914,1,0.6669,5.1,0.8669,0
1.4066,5.6805e-05,0,0,1.4914,1,0.6688,5.1,0.8688,0
1.408,5.658e-05,0,0,1.4914,1,0.6707,5.1,0.8707,0
1.4094,5.6354e-05,0,0,1.4914,1,0.6726,5.1,0.8726,0
1.4108,5.6129e-05,0,0,1.4914,1,0.6745,5.1,0.8745,0
1.4122,5.5903e-05,0,0,1.4914,1,0.6764,5.1,0.8764,0
1.4135,5.5677e-05,0,0,1.4914,1,0.6783,5.1,0.8783,0
1.4149,5.5452e-05,0,0,1.4914,1,0.6802,5.1,0.8802,0
1.4163,5.5226e-05,0,0,1.4914,1,0.6821,5.1,0.8821,0
1.4177,5.5e-05,0,0,1.4914,1,0.684,5.1,0.884,0
1.4191,5.4775e-05,0,0,1.4914,1,0.6859,5.1,0.8859,0
1.4205,5.4549e-05,0,0,1.4914,1,0.6878,5.1,0.8878,0
1.4219,5.4324e-05,0,0,1.4914,1,0.6897,5.1,0.8897,0
1.4233,5.4098e-05,0,0,1.4914,1,0.6916,5.1,0.8916,0
1.4246,5.3872e-05,0,0,1.4914,1,0.6935,5.1,0.8935,0
1.426,5.3647e-05,0,0,1.4914,1,0.6954,5.1,0.8954,0
1.4274,5.3421e-05,0,0,1.4914,1,0.6973,5.1,0.8973,0
1.4288,5.3195e-05,0,0,1.4914,1,0.6992,5.1,0.8992,0
1.4299,5.2879e-05,0,0,1.4915,1,0.7011,5.1,0.9011,0
1.4307,5.2497e-05,0,0,1.4915,1,0.703,5.1,0.903,0
1.4315,5.2115e-05,0,0,1.4915,1,0.7049,5.1,0.9049,0
1.4323,5.1732e-05,0,0,1.4915,1,0.7068,5.1,0.9068,0
1.4332,5.135e-05,0,0,1.4915,1,0.7087,5.1,0.9087,0
1.434,5.0968e-05,0,0,1.4915,1,0.7106,5.1,0.9106,0
1.4348,5.0586e-05,0,0,1.4915,1,0.7125,5.1,0.9125,0
1.4356,5.0203e-05,0,0,1.4915,1,0.7144,5.1,0.9144,0
1.4365,4.9821e-05,0,0,1.4915,1,0.7163,5.1,0.9163,0
1.4373,4.9439e-05,0,0,1.4915,1,0.7182,5.1,0.9182,0
1.4381,4.9057e-05,0,0,1.4915,1,0.7201,5.1,0.9201,0
1.439,4.8674e-05,0,0,1.4915,1,0.722,5.1,0.922,0
1.4398,4.8292e-05,0,0,1.4915,1,0.7239,5.1,0.9239,0
1.4406,4.791e-05,0,0,1.4915,1,0.7258,5.1,0.9258,0
1.4414,4.7528e-05,0,0,1.4915,1,0.7277,5.1,0.9277,0
1.4423,4.7146e-05,0,0,1.4915,1,0.7296,5.1,0.9296,0
1.4431,4.6763e-05,0,0,1.4915,1,0.7315,5.1,0.9315,0
1.4439,4.6381e-05,0,0,1.4915,1,0.7334,5.1,0.9334,0
1.4447,4.5999e-05,0,0,1.4915,1,0.7353,5.1,0.9353,0
1.4456,4.5617e-05,0,0,1.4915,1,0.7372,5.1,0.9372,0
1.4464,4.5234e-05,0,0,1.4915,1,0.7391,5.1,0.9391,0
1.4472,4.4852e-05,0,0,1.4915,1,0.741,5.1,0.941,0
1.448,4.447e-05,0,0,1.4915,1,0.7429,5.1,0.9429,0
1.4489,4.4088e-05,0,0,1.4915,1,0.7448,5.1,0.9448,0
1.4497,4.3705e-05,0,0,1.4915,1,0.7467,5.1,0.9467,0
1.4505,4.3323e-05,0,0,1.4915,1,0.7486,5.1,0.9486,0
1.4513,4.2941e-05,0,0,1.4915,1,0.7505,5.1,0.9505,0
1.4522,4.2559e-05,0,0,1.4915,1,0.7524,5.1,0.9524,0
1.453,4.2176e-05,0,0,1.4915,1,0.7543,5.1,0.9543,0
1.4538,4.1794e-05,0,0,1.4915,1,0.7562,5.1,0.9562,0
1.4547,4.1412e-05,0,0,1.4915,1,0.7581,5.1,0.9581,0
1.4555,4.103e-05,0,0,1.4915,1,0.76,5.1,0.96,0
1.4563,4.0647e-05,0,0,1.4915,1,0.7619,5.1,0.9619,0
1.4571,4.0265e-05,0,0,1.4915,1,0.7638,5.1,0.9638,0
1.458,3.9883e-05,0,0,1.4915,1,0.7657,5.1,0.9657,0
1.4588,3.9501e-05,0,0,1.4915,1,0.7676,5.1,0.9676,0
1.4596,3.9119e-05,0,0,1.4915,1,0.7695,5.1,0.9695,0
1.4604,3.8736e-05,0,0,1.4915,1,0.7714,5.1,0.9714,0
1.4613,3.8354e-05,0,0,1.4915,1,0.7733,5.1,0.9733,0
1.4621,3.7972e-05,0,0,1.4915,1,0.7752,5.1,0.9752,0
1.4629,3.759e-05,0,0,1.4915,1,0.7771,5.1,0.9771,0
1.4637,3.7207e-05,0,0,1.4915,1,0.779,5.1,0.979,0
1.4646,3.6825e-05,0,0,1.4915,1,0.7809,5.1,0.9809,0
1.4654,3.6443e-05,0,0,1.4915,1,0.7828,5.1,0.9828,0
1.4662,3.6061e-05,0,0,1.4915,1,0.7847,5.1,0.9847,0
1.467,3.5678e-05,0,0,1.4915,1,0.7866,5.1,0.9866,0
1.4679,3.5296e-05,0,0,1.4915,1,0.7885,5.1,0.9885,0
1.4687,3.4914e-05,0,0,1.4915,1,0.7904,5.1,0.9904,0
1.4695,3.4532e-05,0,0,1.4915,1,0.7923,5.1,0.9923,0
1.4703,3.4149e-05,0,0,1.4915,1,0.7942,5.1,0.9942,0
1.4712,3.3767e-05,0,0,1.4915,1,0.7961,5.1,0.9961,0
1.472,3.3385e-05,0,0,1.4915,1,0.798,5.1,0.998,0
1.4728,3.3003e-05,0,0,1.4915,1,0.7999,5.1,0.9999,0
1.4731,3.2534e-05,0,0,1.4915,1,0.8018,5.1,1.0018,0
1.4734,3.2061e-05,0,0,1.4915,1,0.8037,5.1,1.0037,0
1.4737,3.1589e-05,0,0,1.4915,1,0.8056,5.1,1.0056,0
1.474,3.1116e-05,0,0,1.4915,1,0.8075,5.1,1.0075,0
1.4743,3.0643e-05,0,0,1.4915,1,0.8094,5.1,1.0094,0
1.4745,3.017e-05,0,0,1.4915,1,0.8113,5.1,1.0113,0
1.4748,2.9697e-05,0,0,1.4915,1,0.8132,5.1,1.0132,0
1.4751,2.9224e-05,0,0,1.4915,1,0.8151,5.1,1.0151,0
1.4754,2.8751e-05,0,0,1.4915,1,0.817,5.1,1.017,0
1.4757,2.8278e-05,0,0,1.4915,1,0.8189,5.1,1.0189,0
1.476,2.7805e-05,0,0,1.4915,1,0.8208,5.1,1.0208,0
1.4762,2.7332e-05,0,0,1.4915,1,0.8227,5.1,1.0227,0
1.4765,2.6859e-05,0,0,1.4915,1,0.8246,5.1,1.0246,0
1.4768,2.6386e-05,0,0,1.4915,1,0.8265,5.1,1.0265,0
1.4771,2.5913e-05,0,0,1.4915,1,0.8284,5.1,1.0284,0
1.4774,2.544e-05,0,0,1.4915,1,0.8303,5.1,1.0303,0
1.4776,2.4967e-05,0,0,1.4915,1,0.8322,5.1,1.0322,0
1.4779,2.4494e-05,0,0,1.4915,1,0.8341,5.1,1.0341,0
1.4782,2.4021e-05,0,0,1.4915,1,0.836,5.1,1.036,0
1.4785,2.3548e-05,0,0,1.4915,1,0.8379,5.1,1.0379,0
1.4788,2.3075e-05,0,0,1.4915,1,0.8398,5.1,1.0398,0
1.4791,2.2602e-05,0,0,1.4915,1,0.8417,5.1,1.0417,0
1.4793,2.2129e-05,0,0,1.4915,1,0.8436,5.1,1.0436,0
1.4796,2.1656e-05,0,0,1.4915,1,0.8455,5.1,1.0455,0
1.4799,2.1183e-05,0,0,1.4915,1,0.8474,5.1,1.0474,0
1.4802,2.071e-05,0,0,1.4915,1,0.8493,5.1,1.0493,0
1.4805,2.0237e-05,0,0,1.4915,1,0.8512,5.1,1.0512,0
1.4807,1.9764e-05,0,0,1.4915,1,0.8531,5.1,1.0531,0
1.481,1.9291e-05,0,0,1.4915,1,0.855,5.1,1.055,0
1.4813,1.8818e-05,0,0,1.4915,1,0.8569,5.1,1.0569,0
1.4816,1.8345e-05,0,0,1.4915,1,0.8588,5.1,1.0588,0
1.4819,1.7872e-05,0,0,1.4915,1,0.8607,5.1,1.0607,0
1.4822,1.7399e-05,0,0,1.4915,1,0.8626,5.1,1.0626,0
1.4824,1.6926e-05,0,0,1.4915,1,0.8645,5.1,1.0645,0
1.4827,1.6453e-05,0,0,1.4915,1,0.8664,5.1,1.0664,0
1.483,1.598e-05,0,0,1.4915,1,0.8683,5.1,1.0683,0
1.4833,1.5508e-05,0,0,1.4915,1,0.8702,5.1,1.0702,0
1.4836,1.5035e-05,0,0,1.4915,1,0.8721,5.1,1.0721,0
1.4838,1.4562e-05,0,0,1.4915,1,0.874,5.1,1.074,0
1.4841,1.4089e-05,0,0,1.4915,1,0.8759,5.1,1.0759,0
1.4844,1.3616e-05,0,0,1.4915,1,0.8778,5.1,1.0778,0
1.4847,1.3143e-05,0,0,1.4915,1,0.8797,5.1,1.0797,0
1.485,1.267e-05,0,0,1.4915,1,0.8816,5.1,1.0816,0
1.4853,1.2197e-05,0,0,1.4915,1,0.8835,5.1,1.0835,0
1.4855,1.1724e-05,0,0,1.4915,1,0.8854,5.1,1.0854,0
1.4858,1.1251e-05,0,0,1.4915,1,0.8873,5.1,1.0873,0
1.4861,1.0778e-05,0,0,1.4915,1,0.8892,5.1,1.0892,0
1.4864,1.0305e-05,0,0,1.4915,1,0.8911,5.1,1.0911,0
1.4867,9.8319e-06,0,0,1.4915,1,0.893,5.1,1.093,0
1.4869,9.3589e-06,0,0,1.4915,1,0.8949,5.1,1.0949,0
1.4872,8.8859e-06,0,0,1.4915,1,0.8968,5.1,1.0968,0
1.4875,8.413e-06,0,0,1.4915,1,0.8987,5.1,1.0987,0
1.4876,7.9258e-06,0,0,1.4915,1,0.9006,5.1,1.1006,0
1.4873,7.4424e-06,0,0,1.4915,1,0.9025,5.1,1.1025,0
1.4871,6.9591e-06,0,0,1.4915,1,0.9044,5.1,1.1044,0
1.4868,6.4756e-06,0,0,1.4915,1,0.9063,5.1,1.1063,0
1.4866,5.9923e-06,0,0,1.4915,1,0.9082,5.1,1.1082,0
1.4863,5.5089e-06,0,0,1.4915,1,0.9101,5.1,1.1101,0
1.486,5.0255e-06,0,0,1.4915,1,0.912,5.1,1.112,0
1.4858,4.5421e-06,0,0,1.4915,1,0.9139,5.1,1.1139,0
1.4855,4.0587e-06,0,0,1.4915,1,0.9158,5.1,1.1158,0
1.4852,3.5753e-06,0,0,1.4915,1,0.9177,5.1,1.1177,0
1.485,3.0919e-06,0,0,1.4915,1,0.9196,5.1,1.1196,0
1.4847,2.6086e-06,0,0,1.4915,1,0.9215,5.1,1.1215,0
1.4844,2.1251e-06,0,0,1.4915,1,0.9234,5.1,1.1234,0
1.4842,1.6418e-06,0,0,1.4915,1,0.9253,5.1,1.1253,0
1.4839,1.1584e-06,0,0,1.4915,1,0.9272,5.1,1.1272,0
1.4836,6.7497e-07,0,0,1.4915,1,0.9291,5.1,1.1291,0
1.4834,1.9159e-07,0,0,1.4915,1,0.931,5.1,1.131,0
1.4831,-2.9182e-07,0,0,1.4915,1,0.9329,5.1,1.1329,0
1.4828,-7.752e-07,0,0,1.4915,1,0.9348,5.1,1.1348,0
1.4826,-1.2586e-06,0,0,1.4915,1,0.9367,5.1,1.1367,0
1.4823,-1.742e-06,0,0,1.4915,1,0.9386,5.1,1.1386,0
1.482,-2.2254e-06,0,0,1.4915,1,0.9405,5.1,1.1405,0
1.4818,-2.7087e-06,0,0,1.4915,1,0.9424,5.1,1.1424,0
1.4815,-3.1922e-06,0,0,1.4915,1,0.9443,5.1,1.1443,0
1.4812,-3.6755e-06,0,0,1.4915,1,0.9462,5.1,1.1462,0
1.481,-4.1589e-06,0,0,1.4915,1,0.9481,5.1,1.1481,0
1.4807,-4.6423e-06,0,0,1.4915,1,0.95,5.1,1.15,0
1.4804,-5.1257e-06,0,0,1.4915,1,0.9519,5.1,1.1519,0
1.4802,-5.6091e-06,0,0,1.4915,1,0.9538,5.1,1.1538,0
1.4799,-6.0925e-06,0,0,1.4915,1,0.9557,5.1,1.1557,0
1.4796,-6.5759e-06,0,0,1.4915,1,0.9576,5.1,1.1576,0
1.4794,-7.0593e-06,0,0,1.4915,1,0.9595,5.1,1.1595,0
1.4791,-7.5427e-06,0,0,1.4915,1,0.9614,5.1,1.1614,0
1.4788,-8.026e-06,0,0,1.4915,1,0.9633,5.1,1.1633,0
1.4786,-8.5095e-06,0,0,1.4915,1,0.9652,5.1,1.1652,0
1.4783,-8.9928e-06,0,0,1.4915,1,0.9671,5.1,1.1671,0
1.478,-9.4762e-06,0,0,1.4915,1,0.969,5.1,1.169,0
1.4778,-9.9596e-06,0,0,1.4915,1,0.9709,5.1,1.1709,0
1.4775,-1.0443e-05,0,0,1.4915,1,0.9728,5.1,1.1728,0
1.4772,-1.0926e-05,0,0,1.4915,1,0.9747,5.1,1.1747,0
1.477,-1.141e-05,0,0,1.4915,1,0.9766,5.1,1.1766,0
1.4767,-1.1893e-05,0,0,1.4915,1,0.9785,5.1,1.1785,0
1.4764,-1.2377e-05,0,0,1.4915,1,0.9804,5.1,1.1804,0
1.4762,-1.286e-05,0,0,1.4915,1,0.9823,5.1,1.1823,0
1.4759,-1.3343e-05,0,0,1.4915,1,0.9842,5.1,1.1842,0
1.4756,-1.3827e-05,0,0,1.4915,1,0.9861,5.1,1.1861,0
1.4754,-1.431e-05,0,0,1.4915,1,0.988,5.1,1.188,0
1.4751,-1.4794e-05,0,0,1.4915,1,0.9899,5.1,1.1899,0
1.4748,-1.5277e-05,0,0,1.4915,1,0.9918,5.1,1.1918,0
1.4746,-1.576e-05,0,0,1.4915,1,0.9937,5.1,1.1937,0
1.4743,-1.6244e-05,0,0,1.4915,1,0.9956,5.1,1.1956,0
1.474,-1.6727e-05,0,0,1.4915,1,0.9975,5.1,1.1975,0
1.4738,-1.721e-05,0,0,1.4915,1,0.9994,5.1,1.1994,0
1.4731,-1.7641e-05,0,0,1.4915,1,1.0013,5.1,1.2013,0
1.4723,-1.8048e-05,0,0,1.4915,1,1.0032,5.1,1.2032,0
1.4715,-1.8454e-05,0,0,1.4915,1,1.0051,5.1,1.2051,0
1.4706,-1.8861e-05,0,0,1.4915,1,1.007,5.1,1.207,0
1.4698,-1.9268e-05,0,0,1.4915,1,1.0089,5.1,1.2089,0
1.469,-1.9674e-05,0,0,1.4915,1,1.0108,5.1,1.2108,0
1.4681,-2.0081e-05,0,0,1.4915,1,1.0127,5.1,1.2127,0
1.4673,-2.0487e-05,0,0,1.4915,1,1.0146,5.1,1.2146,0
1.4665,-2.0894e-05,0,0,1.4915,1,1.0165,5.1,1.2165,0
1.4657,-2.13e-05,0,0,1.4915,1,1.0184,5.1,1.2184,0
1.4648,-2.1707e-05,0,0,1.4915,1,1.0203,5.1,1.2203,0
1.464,-2.2114e-05,0,0,1.4915,1,1.0222,5.1,1.2222,0
1.4632,-2.252e-05,0,0,1.4915,1,1.0241,5.1,1.2241,0
1.4624,-2.2927e-05,0,0,1.4915,1,1.026,5.1,1.226,0
1.4615,-2.3333e-05,0,0,1.4915,1,1.0279,5.1,1.2279,0
1.4607,-2.374e-05,0,0,1.4915,1,1.0298,5.1,1.2298,0
1.4599,-2.4146e-05,0,0,1.4915,1,1.0317,5.1,1.2317,0
1.459,-2.4553e-05,0,0,1.4915,1,1.0336,5.1,1.2336,0
1.4582,-2.496e-05,0,0,1.4915,1,1.0355,5.1,1.2355,0
1.4574,-2.5366e-05,0,0,1.4915,1,1.0374,5.1,1.2374,0
1.4566,-2.5773e-05,0,0,1.4915,1,1.0393,5.1,1.2393,0
1.4557,-2.6179e-05,0,0,1.4915,1,1.0412,5.1,1.2412,0
1.4549,-2.6586e-05,0,0,1.4915,1,1.0431,5.1,1.2431,0
1.4541,-2.6992e-05,0,0,1.4915,1,1.045,5.1,1.245,0
1.4532,-2.7399e-05,0,0,1.4915,1,1.0469,5.1,1.2469,0
1.4524,-2.7806e-05,0,0,1.4915,1,1.0488,5.1,1.2488,0
1.4516,-2.8212e-05,0,0,1.4915,1,1.0507,5.1,1.2507,0
1.4508,-2.8619e-05,0,0,1.4915,1,1.0526,5.1,1.2526,0
1.4499,-2.9025e-05,0,0,1.4915,1,1.0545,5.1,1.2545,0
1.4491,-2.9432e-05,0,0,1.4915,1,1.0564,5.1,1.2564,0
1.4483,-2.9838e-05,0,0,1.4915,1,1.0583,5.1,1.2583,0
1.4475,-3.0245e-05,0,0,1.4915,1,1.0602,5.1,1.2602,0
1.4466,-3.0652e-05,0,0,1.4915,1,1.0621,5.1,1.2621,0
1.4458,-3.1058e-05,0,0,1.4915,1,1.064,5.1,1.264,0
1.445,-3.1465e-05,0,0,1.4915,1,1.0659,5.1,1.2659,0
1.4441,-3.1871e-05,0,0,1.4915,1,1.0678,5.1,1.2678,0
1.4433,-3.2278e-05,0,0,1.4915,1,1.0697,5.1,1.2697,0
1.4425,-3.2684e-05,0,0,1.4915,1,1.0716,5.1,1.2716,0
1.4417,-3.3091e-05,0,0,1.4915,1,1.0735,5.1,1.2735,0
1.4408,-3.3498e-05,0,0,1.4915,1,1.0754,5.1,1.2754,0
1.44,-3.3904e-05,0,0,1.4915,1,1.0773,5.1,1.2773,0
1.4392,-3.4311e-05,0,0,1.4915,1,1.0792,5.1,1.2792,0
1.4383,-3.4717e-05,0,0,1.4915,1,1.0811,5.1,1.2811,0
1.4375,-3.5124e-05,0,0,1.4915,1,1.083,5.1,1.283,0
1.4367,-3.5531e-05,0,0,1.4915,1,1.0849,5.1,1.2849,0
1.4359,-3.5937e-05,0,0,1.4915,1,1.0868,5.1,1.2868,0
1.435,-3.6344e-05,0,0,1.4915,1,1.0887,5.1,1.2887,0
1.4342,-3.675e-05,0,0,1.4915,1,1.0906,5.1,1.2906,0
1.4334,-3.7157e-05,0,0,1.4915,1,1.0925,5.1,1.2925,0
1.4326,-3.7563e-05,0,0,1.4915,1,1.0944,5.1,1.2944,0
1.4317,-3.797e-05,0,0,1.4915,1,1.0963,5.1,1.2963,0
1.4309,-3.8376e-05,0,0,1.4915,1,1.0982,5.1,1.2982,0
1.43,-3.8776e-05,0,0,1.4915,1,1.1001,5.1,1.3001,0
1.4287,-3.904e-05,0,0,1.4915,1,1.102,5.1,1.302,0
1.4273,-3.9304e-05,0,0,1.4915,1,1.1039,5.1,1.3039,0
1.4259,-3.9567e-05,0,0,1.4915,1,1.1058,5.1,1.3058,0
1.4245,-3.9831e-05,0,0,1.4915,1,1.1077,5.1,1.3077,0
1.4231,-4.0095e-05,0,0,1.4915,1,1.1096,5.1,1.3096,0
1.4217,-4.0359e-05,0,0,1.4915,1,1.1115,5.1,1.3115,0
1.4203,-4.0623e-05,0,0,1.4915,1,1.1134,5.1,1.3134,0
1.4189,-4.0887e-05,0,0,1.4915,1,1.1153,5.1,1.3153,0
1.4175,-4.1151e-05,0,0,1.4915,1,1.1172,5.1,1.3172,0
1.4162,-4.1415e-05,0,0,1.4915,1,1.1191,5.1,1.3191,0
1.4148,-4.1679e-05,0,0,1.4915,1,1.121,5.1,1.321,0
1.4134,-4.1943e-05,0,0,1.4915,1,1.1229,5.1,1.3229,0
1.412,-4.2207e-05,0,0,1.4915,1,1.1248,5.1,1.3248,0
1.4106,-4.2471e-05,0,0,1.4915,1,1.1267,5.1,1.3267,0
1.4092,-4.2735e-05,0,0,1.4915,1,1.1286,5.1,1.3286,0
1.4078,-4.2999e-05,0,0,1.4915,1,1.1305,5.1,1.3305,0
1.4064,-4.3263e-05,0,0,1.4915,1,1.1324,5.1,1.3324,0
1.405,-4.3527e-05,0,0,1.4915,1,1.1343,5.1,1.3343,0
1.4036,-4.3791e-05,0,0,1.4915,1,1.1362,5.1,1.3362,0
1.4023,-4.4055e-05,0,0,1.4915,1,1.1381,5.1,1.3381,0
1.4009,-4.4319e-05,0,0,1.4915,1,1.14,5.1,1.34,0
1.3995,-4.4583e-05,0,0,1.4915,1,1.1419,5.1,1.3419,0
1.3981,-4.4847e-05,0,0,1.4915,1,1.1438,5.1,1.3438,0
1.3967,-4.5111e-05,0,0,1.4915,1,1.1457,5.1,1.3457,0
1.3953,-4.5375e-05,0,0,1.4915,1,1.1476,5.1,1.3476,0
1.3939,-4.5639e-05,0,0,1.4915,1,1.1495,5.1,1.3495,0
1.3925,-4.5903e-05,0,0,1.4915,1,1.1514,5.1,1.3514,0
1.3911,-4.6167e-05,0,0,1.4915,1,1.1533,5.1,1.3533,0
1.3898,-4.6431e-05,0,0,1.4915,1,1.1552,5.1,1.3552,0
1.3884,-4.6695e-05,0,0,1.4915,1,1.1571,5.1,1.3571,0
1.387,-4.6959e-05,0,0,1.4915,1,1.159,5.1,1.359,0
1.3856,-4.7223e-05,0,0,1.4915,1,1.1609,5.1,1.3609,0
1.3842,-4.7487e-05,0,0,1.4915,1,1.1628,5.1,1.3628,0
1.3828,-4.7751e-05,0,0,1.4915,1,1.1647,5.1,1.3647,0
1.3814,-4.8015e-05,0,0,1.4915,1,1.1666,5.1,1.3666,0
1.38,-4.8279e-05,0,0,1.4915,1,1.1685,5.1,1.3685,0
1.3786,-4.8542e-05,0,0,1.4915,1,1.1704,5.1,1.3704,0
1.3773,-4.8806e-05,0,0,1.4915,1,1.1723,5.1,1.3723,0
1.3759,-4.907e-05,0,0,1.4915,1,1.1742,5.1,1.3742,0
1.3745,-4.9334e-05,0,0,1.4915,1,1.1761,5.1,1.3761,0
1.3731,-4.9598e-05,0,0,1.4915,1,1.178,5.1,1.378,0
1.3717,-4.9862e-05,0,0,1.4915,1,1.1799,5.1,1.3799,0
1.3703,-5.0126e-05,0,0,1.4915,1,1.1818,5.1,1.3818,0
1.3689,-5.039e-05,0,0,1.4915,1,1.1837,5.1,1.3837,0
1.3675,-5.0654e-05,0,0,1.4915,1,1.1856,5.1,1.3856,0
1.3661,-5.0918e-05,0,0,1.4915,1,1.1875,5.1,1.3875,0
1.3648,-5.1182e-05,0,0,1.4915,1,1.1894,5.1,1.3894,0
1.3634,-5.1446e-05,0,0,1.4915,1,1.1913,5.1,1.3913,0
1.362,-5.171e-05,0,0,1.4915,1,1.1932,5.1,1.3932,0
1.3606,-5.1974e-05,0,0,1.4915,1,1.1951,5.1,1.3951,0
1.3592,-5.2238e-05,0,0,1.4915,1,1.197,5.1,1.397,0
1.3578,-5.2502e-05,0,0,1.4915,1,1.1989,5.1,1.3989,0
1.3562,-5.2692e-05,0,0,1.4914,1,1.2008,5.1,1.4008,0
1.3542,-5.2781e-05,0,0,1.4914,1,1.2027,5.1,1.4027,0
1.3523,-5.2869e-05,0,0,1.4914,1,1.2046,5.1,1.4046,0
1.3503,-5.2958e-05,0,0,1.4914,1,1.2065,5.1,1.4065,0
1.3484,-5.3046e-05,0,0,1.4914,1,1.2084,5.1,1.4084,0
1.3464,-5.3135e-05,0,0,1.4914,1,1.2103,5.1,1.4103,0
1.3444,-5.3224e-05,0,0,1.4914,1,1.2122,5.1,1.4122,0
1.3425,-5.3312e-05,0,0,1.4914,1,1.2141,5.1,1.4141,0
1.3405,-5.3401e-05,0,0,1.4914,1,1.216,5.1,1.416,0
1.3386,-5.3489e-05,0,0,1.4914,1,1.2179,5.1,1.4179,0
1.3366,-5.3578e-05,0,0,1.4914,1,1.2198,5.1,1.4198,0
1.3347,-5.3667e-05,0,0,1.4914,1,1.2217,5.1,1.4217,0
1.3327,-5.3755e-05,0,0,1.4914,1,1.2236,5.1,1.4236,0
1.3308,-5.3844e-05,0,0,1.4914,1,1.2255,5.1,1.4255,0
1.3288,-5.3932e-05,0,0,1.4914,1,1.2274,5.1,1.4274,0
1.3268,-5.4021e-05,0,0,1.4914,1,1.2293,5.1,1.4293,0
1.3249,-5.4109e-05,0,0,1.4914,1,1.2312,5.1,1.4312,0
1.3229,-5.4198e-05,0,0,1.4914,1,1.2331,5.1,1.4331,0
1.321,-5.4287e-05,0,0,1.4914,1,1.235,5.1,1.435,0
1.319,-5.4375e-05,0,0,1.4914,1,1.2369,5.1,1.4369,0
1.3171,-5.4464e-05,0,0,1.4914,1,1.2388,5.1,1.4388,0
1.3151,-5.4552e-05,0,0,1.4914,1,1.2407,5.1,1.4407,0
1.3132,-5.4641e-05,0,0,1.4914,1,1.2426,5.1,1.4426,0
1.3112,-5.4729e-05,0,0,1.4914,1,1.2445,5.1,1.4445,0
1.3092,-5.4818e-05,0,0,1.4914,1,1.2464,5.1,1.4464,0
1.3073,-5.4907e-05,0,0,1.4914,1,1.2483,5.1,1.4483,0
1.3053,-5.4995e-05,0,0,1.4914,1,1.2502,5.1,1.4502,0
1.3034,-5.5084e-05,0,0,1.4914,1,1.2521,5.1,1.4521,0
1.3014,-5.5172e-05,0,0,1.4914,1,1.254,5.1,1.454,0
1.2995,-5.5261e-05,0,0,1.4914,1,1.2559,5.1,1.4559,0
1.2975,-5.535e-05,0,0,1.4914,1,1.2578,5.1,1.4578,0
1.2955,-5.5438e-05,0,0,1.4914,1,1.2597,5.1,1.4597,0
1.2936,-5.5527e-05,0,0,1.4914,1,1.2616,5.1,1.4616,0
1.2916,-5.5615e-05,0,0,1.4914,1,1.2635,5.1,1.4635,0
1.2897,-5.5704e-05,0,0,1.4914,1,1.2654,5.1,1.4654,0
1.2877,-5.5792e-05,0,0,1.4914,1,1.2673,5.1,1.4673,0
1.2858,-5.5881e-05,0,0,1.4914,1,1.2692,5.1,1.4692,0
1.2838,-5.597e-05,0,0,1.4914,1,1.2711,5.1,1.4711,0
1.2819,-5.6058e-05,0,0,1.4914,1,1.273,5.1,1.473,0
1.2799,-5.6147e-05,0,0,1.4914,1,1.2749,5.1,1.4749,0
1.2779,-5.6235e-05,0,0,1.4914,1,1.2768,5.1,1.4768,0
1.276,-5.6324e-05,0,0,1.4914,1,1.2787,5.1,1.4787,0
1.274,-5.6412e-05,0,0,1.4914,1,1.2806,5.1,1.4806,0
1.2721,-5.6501e-05,0,0,1.4914,1,1.2825,5.1,1.4825,0
1.2701,-5.659e-05,0,0,1.4914,1,1.2844,5.1,1.4844,0
1.2682,-5.6678e-05,0,0,1.4914,1,1.2863,5.1,1.4863,0
1.2662,-5.6767e-05,0,0,1.4914,1,1.2882,5.1,1.4882,0
1.2642,-5.6855e-05,0,0,1.4914,1,1.2901,5.1,1.4901,0
1.2623,-5.6944e-05,0,0,1.4914,1,1.292,5.1,1.492,0
1.2603,-5.7033e-05,0,0,1.4914,1,1.2939,5.1,1.4939,0
1.2584,-5.7121e-05,0,0,1.4914,1,1.2958,5.1,1.4958,0
1.2564,-5.721e-05,0,0,1.4914,1,1.2977,5.1,1.4977,0
1.2545,-5.7298e-05,0,0,1.4914,1,1.2996,5.1,1.4996,0
1.2521,-5.7254e-05,0,0,1.4914,1,1.3015,5.1,1.5015,0
1.2495,-5.7173e-05,0,0,1.4914,1,1.3034,5.1,1.5034,0
1.247,-5.7093e-05,0,0,1.4914,1,1.3053,5.1,1.5053,0
1.2445,-5.7013e-05,0,0,1.4914,1,1.3072,5.1,1.5072,0
